item_id,a,b,c,category,subcategory,tags,question,alternatives,correct,source,active,notes
SYN-3PL-0103,1.3287,-1.2973,0.3461,D3,,,,,,SYN,1,
SYN-3PL-0104,0.8985,-0.5019,0.2501,D4,,,,,,SYN,1,
SYN-3PL-0105,1.5203,-0.3671,0.1422,D1,,,,,,SYN,1,
SYN-3PL-0106,1.0612,0.3685,0.1649,D2,,,,,,SYN,1,
SYN-3PL-0107,0.9891,-0.602,0.1208,D3,,,,,,SYN,1,
SYN-3PL-0108,1.1679,-1.6971,0.21,D4,,,,,,SYN,1,
SYN-3PL-0109,1.1574,-0.5452,0.2909,D1,,,,,,SYN,1,
SYN-3PL-0110,1.4111,1.4222,0.2207,D2,,,,,,SYN,1,
SYN-3PL-0111,0.7862,1.3159,0.217,D3,,,,,,SYN,1,
SYN-3PL-0112,0.5034,-0.5626,0.1998,D4,,,,,,SYN,1,
SYN-3PL-0113,1.035,-0.8423,0.1391,D1,,,,,,SYN,1,
SYN-3PL-0114,0.8323,-0.9746,0.2208,D2,,,,,,SYN,1,
SYN-3PL-0115,0.9919,-0.4031,0.133,D3,,,,,,SYN,1,
SYN-3PL-0116,1.6476,0.1733,0.1945,D4,,,,,,SYN,1,
SYN-3PL-0117,0.7183,0.777,0.1164,D1,,,,,,SYN,1,
SYN-3PL-0118,1.2579,1.6846,0.0953,D2,,,,,,SYN,1,
SYN-3PL-0119,1.3281,-0.1913,0.1253,D3,,,,,,SYN,1,
SYN-3PL-0120,1.1482,1.7529,0.3059,D4,,,,,,SYN,1,
SYN-3PL-0121,1.3987,1.0771,0.2931,D1,,,,,,SYN,1,
SYN-3PL-0122,0.8715,-0.2494,0.1438,D2,,,,,,SYN,1,
SYN-3PL-0123,0.8151,-1.4007,0.2133,D3,,,,,,SYN,1,
SYN-3PL-0124,1.3657,-0.0766,0.1134,D4,,,,,,SYN,1,
SYN-3PL-0125,1.2412,1.587,0.264,D1,,,,,,SYN,1,
SYN-3PL-0126,1.5176,-0.1543,0.29,D2,,,,,,SYN,1,
SYN-3PL-0127,1.0658,1.7662,0.4287,D3,,,,,,SYN,1,
SYN-3PL-0128,1.6275,-1.0654,0.2259,D4,,,,,,SYN,1,
SYN-3PL-0129,0.9189,1.8487,0.219,D1,,,,,,SYN,1,
SYN-3PL-0130,0.7275,-0.4574,0.343,D2,,,,,,SYN,1,
SYN-3PL-0131,0.5427,-0.8926,0.1208,D3,,,,,,SYN,1,
SYN-3PL-0132,0.7186,-0.4865,0.3331,D4,,,,,,SYN,1,
SYN-3PL-0133,1.2783,-0.5696,0.1412,D1,,,,,,SYN,1,
SYN-3PL-0134,0.6444,-1.5426,0.1626,D2,,,,,,SYN,1,
SYN-3PL-0135,0.8731,-0.8638,0.1935,D3,,,,,,SYN,1,
SYN-3PL-0136,1.8813,-2.3041,0.2559,D4,,,,,,SYN,1,
SYN-3PL-0137,1.2892,1.2382,0.3795,D1,,,,,,SYN,1,
SYN-3PL-0138,1.7114,0.6236,0.4331,D2,,,,,,SYN,1,
SYN-3PL-0139,0.7427,-0.5517,0.2654,D3,,,,,,SYN,1,
SYN-3PL-0140,0.4781,-0.7538,0.1222,D4,,,,,,SYN,1,
SYN-3PL-0141,1.576,1.4071,0.1433,D1,,,,,,SYN,1,
SYN-3PL-0142,0.6537,-1.0088,0.2337,D2,,,,,,SYN,1,
SYN-3PL-0143,1.0277,0.9394,0.2127,D3,,,,,,SYN,1,
SYN-3PL-0144,1.0673,1.343,0.2801,D4,,,,,,SYN,1,
SYN-3PL-0145,0.7523,0.7521,0.0905,D1,,,,,,SYN,1,
SYN-3PL-0146,1.5933,0.0358,0.1042,D2,,,,,,SYN,1,
SYN-3PL-0147,1.5917,0.7045,0.1742,D3,,,,,,SYN,1,
SYN-3PL-0148,1.1799,-0.1083,0.1392,D4,,,,,,SYN,1,
SYN-3PL-0149,0.9912,1.1385,0.2274,D1,,,,,,SYN,1,
SYN-3PL-0150,1.0591,-0.6212,0.1958,D2,,,,,,SYN,1,
SYN-3PL-0151,0.7198,1.8942,0.176,D3,,,,,,SYN,1,
SYN-3PL-0152,0.9308,0.8453,0.2519,D4,,,,,,SYN,1,
SYN-3PL-0153,0.969,-0.1106,0.1528,D1,,,,,,SYN,1,
SYN-3PL-0154,0.7744,1.2097,0.2307,D2,,,,,,SYN,1,
SYN-3PL-0155,1.2902,1.0968,0.2068,D3,,,,,,SYN,1,
SYN-3PL-0156,0.6518,-0.2838,0.277,D4,,,,,,SYN,1,
SYN-3PL-0157,0.8728,-1.0526,0.1851,D1,,,,,,SYN,1,
SYN-3PL-0158,0.5087,-1.2296,0.2983,D2,,,,,,SYN,1,
SYN-3PL-0159,1.1607,-0.66,0.1794,D3,,,,,,SYN,1,
SYN-3PL-0160,1.2495,-0.2045,0.3,D4,,,,,,SYN,1,
SYN-3PL-0161,1.2049,-0.1198,0.2753,D1,,,,,,SYN,1,
SYN-3PL-0162,2.3999,2.3517,0.2715,D2,,,,,,SYN,1,
SYN-3PL-0163,1.3257,0.0305,0.215,D3,,,,,,SYN,1,
SYN-3PL-0164,0.7538,0.1863,0.0962,D4,,,,,,SYN,1,
SYN-3PL-0165,2.2235,-0.5242,0.1452,D1,,,,,,SYN,1,
SYN-3PL-0166,0.7587,1.4866,0.245,D2,,,,,,SYN,1,
SYN-3PL-0167,1.267,-1.3464,0.2249,D3,,,,,,SYN,1,
SYN-3PL-0168,1.2497,0.3119,0.2027,D4,,,,,,SYN,1,
SYN-3PL-0169,0.768,-0.0234,0.2169,D1,,,,,,SYN,1,
SYN-3PL-0170,1.5198,-0.0513,0.2429,D2,,,,,,SYN,1,
SYN-3PL-0171,1.1122,0.1071,0.3423,D3,,,,,,SYN,1,
SYN-3PL-0172,1.1868,-0.4969,0.3266,D4,,,,,,SYN,1,
SYN-3PL-0173,0.8165,-1.0001,0.2647,D1,,,,,,SYN,1,
SYN-3PL-0174,1.4781,1.0988,0.1713,D2,,,,,,SYN,1,
SYN-3PL-0175,0.7724,1.4182,0.1569,D3,,,,,,SYN,1,
SYN-3PL-0176,0.5864,0.7303,0.2831,D4,,,,,,SYN,1,
SYN-3PL-0177,1.5335,1.3189,0.1012,D1,,,,,,SYN,1,
SYN-3PL-0178,0.8798,0.2414,0.371,D2,,,,,,SYN,1,
SYN-3PL-0179,1.0131,-2.181,0.2562,D3,,,,,,SYN,1,
SYN-3PL-0180,1.7804,-0.9432,0.3017,D4,,,,,,SYN,1,
SYN-3PL-0181,1.4063,0.5531,0.3616,D1,,,,,,SYN,1,
SYN-3PL-0182,1.209,-2.2582,0.0523,D2,,,,,,SYN,1,
SYN-3PL-0183,1.3785,0.2037,0.0388,D3,,,,,,SYN,1,
SYN-3PL-0184,0.8039,0.399,0.3893,D4,,,,,,SYN,1,
SYN-3PL-0185,1.2535,0.3616,0.1835,D1,,,,,,SYN,1,
SYN-3PL-0186,1.3951,-0.9995,0.3123,D2,,,,,,SYN,1,
SYN-3PL-0187,1.2544,-0.2894,0.2247,D3,,,,,,SYN,1,
SYN-3PL-0188,0.9406,-0.2706,0.2456,D4,,,,,,SYN,1,
SYN-3PL-0189,0.3249,0.2962,0.1555,D1,,,,,,SYN,1,
SYN-3PL-0190,1.182,-0.2008,0.1963,D2,,,,,,SYN,1,
SYN-3PL-0191,1.0351,-1.6639,0.114,D3,,,,,,SYN,1,
SYN-3PL-0192,0.8951,2.4077,0.1819,D4,,,,,,SYN,1,
SYN-3PL-0193,1.2629,0.3851,0.1969,D1,,,,,,SYN,1,
SYN-3PL-0194,1.083,-0.1676,0.1251,D2,,,,,,SYN,1,
SYN-3PL-0195,1.0631,-0.4657,0.4063,D3,,,,,,SYN,1,
SYN-3PL-0196,0.6408,0.8124,0.3533,D4,,,,,,SYN,1,
SYN-3PL-0197,0.6455,0.2712,0.1588,D1,,,,,,SYN,1,
SYN-3PL-0198,1.1176,0.4899,0.2296,D2,,,,,,SYN,1,
SYN-3PL-0199,1.0231,-1.4233,0.2241,D3,,,,,,SYN,1,
SYN-3PL-0200,1.0425,-1.9974,0.1522,D4,,,,,,SYN,1,
SYN-3PL-0201,1.0511,1.3843,0.2129,D1,,,,,,SYN,1,
SYN-3PL-0202,1.1314,0.2759,0.1359,D2,,,,,,SYN,1,
SYN-3PL-0203,1.0109,0.3414,0.1171,D3,,,,,,SYN,1,
SYN-3PL-0204,1.0485,1.2184,0.1384,D4,,,,,,SYN,1,
SYN-3PL-0205,1.0799,-0.3248,0.2607,D1,,,,,,SYN,1,
SYN-3PL-0206,1.3216,0.5597,0.2024,D2,,,,,,SYN,1,
SYN-3PL-0207,0.8569,-1.7296,0.2396,D3,,,,,,SYN,1,
SYN-3PL-0208,1.2661,-0.0341,0.2492,D4,,,,,,SYN,1,
SYN-3PL-0209,1.2104,-0.0199,0.2503,D1,,,,,,SYN,1,
SYN-3PL-0210,1.0321,1.0421,0.3247,D2,,,,,,SYN,1,
SYN-3PL-0211,0.8672,-0.3892,0.1951,D3,,,,,,SYN,1,
SYN-3PL-0212,1.1171,2.1186,0.1083,D4,,,,,,SYN,1,
SYN-3PL-0213,1.2959,-2.4935,0.1563,D1,,,,,,SYN,1,
SYN-3PL-0214,0.7243,1.1269,0.2198,D2,,,,,,SYN,1,
SYN-3PL-0215,1.0188,-1.6966,0.2848,D3,,,,,,SYN,1,
SYN-3PL-0216,1.0196,1.0448,0.1474,D4,,,,,,SYN,1,
SYN-3PL-0217,0.8201,0.8541,0.1503,D1,,,,,,SYN,1,
SYN-3PL-0218,0.8305,-0.5939,0.0756,D2,,,,,,SYN,1,
SYN-3PL-0219,0.6279,-0.321,0.1934,D3,,,,,,SYN,1,
SYN-3PL-0220,0.7182,-0.1969,0.133,D4,,,,,,SYN,1,
SYN-3PL-0221,0.6305,0.8474,0.1773,D1,,,,,,SYN,1,
SYN-3PL-0222,0.8311,-0.4554,0.2404,D2,,,,,,SYN,1,
SYN-3PL-0223,0.8454,0.4031,0.1805,D3,,,,,,SYN,1,
SYN-3PL-0224,0.8501,0.1537,0.2343,D4,,,,,,SYN,1,
SYN-3PL-0225,1.118,0.7216,0.1799,D1,,,,,,SYN,1,
SYN-3PL-0226,0.9453,0.2626,0.1237,D2,,,,,,SYN,1,
SYN-3PL-0227,0.8036,0.5224,0.2578,D3,,,,,,SYN,1,
SYN-3PL-0228,0.8053,0.8117,0.2807,D4,,,,,,SYN,1,
SYN-3PL-0229,0.7122,0.7825,0.1473,D1,,,,,,SYN,1,
SYN-3PL-0230,0.9428,0.7506,0.4273,D2,,,,,,SYN,1,
SYN-3PL-0231,0.9378,-0.0934,0.1384,D3,,,,,,SYN,1,
SYN-3PL-0232,1.6272,-0.0126,0.2904,D4,,,,,,SYN,1,
SYN-3PL-0233,1.5845,-0.6596,0.1066,D1,,,,,,SYN,1,
SYN-3PL-0234,1.5579,0.6971,0.437,D2,,,,,,SYN,1,
SYN-3PL-0235,1.866,-0.8562,0.3962,D3,,,,,,SYN,1,
SYN-3PL-0236,0.6941,-0.1495,0.3744,D4,,,,,,SYN,1,
SYN-3PL-0237,1.2237,-0.0148,0.1491,D1,,,,,,SYN,1,
SYN-3PL-0238,1.2565,0.6455,0.1631,D2,,,,,,SYN,1,
SYN-3PL-0239,1.1536,0.5661,0.1953,D3,,,,,,SYN,1,
SYN-3PL-0240,1.8927,0.7783,0.1766,D4,,,,,,SYN,1,
SYN-3PL-0241,2.1412,0.2862,0.2216,D1,,,,,,SYN,1,
SYN-3PL-0242,1.3415,-1.2675,0.1737,D2,,,,,,SYN,1,
SYN-3PL-0243,1.2165,-0.3998,0.2482,D3,,,,,,SYN,1,
SYN-3PL-0244,0.7141,0.2503,0.1802,D4,,,,,,SYN,1,
SYN-3PL-0245,0.7145,0.4401,0.2808,D1,,,,,,SYN,1,
SYN-3PL-0246,1.2338,-0.6661,0.2303,D2,,,,,,SYN,1,
SYN-3PL-0247,0.9776,-0.523,0.1987,D3,,,,,,SYN,1,
SYN-3PL-0248,0.6709,-0.0252,0.1071,D4,,,,,,SYN,1,
SYN-3PL-0249,0.9635,-1.0767,0.3233,D1,,,,,,SYN,1,
SYN-3PL-0250,1.1141,-0.0937,0.1846,D2,,,,,,SYN,1,
SYN-3PL-0251,1.3242,1.1809,0.1909,D3,,,,,,SYN,1,
SYN-3PL-0252,0.9682,-1.1364,0.1706,D4,,,,,,SYN,1,
SYN-3PL-0253,0.9224,-1.2622,0.1396,D1,,,,,,SYN,1,
SYN-3PL-0254,1.0019,1.087,0.1477,D2,,,,,,SYN,1,
SYN-3PL-0255,1.0533,-0.0756,0.2224,D3,,,,,,SYN,1,
SYN-3PL-0256,0.7054,1.6394,0.1764,D4,,,,,,SYN,1,
SYN-3PL-0257,1.284,-1.2445,0.0986,D1,,,,,,SYN,1,
SYN-3PL-0258,1.9292,1.0572,0.2089,D2,,,,,,SYN,1,
SYN-3PL-0259,1.2767,0.3492,0.2437,D3,,,,,,SYN,1,
SYN-3PL-0260,0.6476,-1.0944,0.3658,D4,,,,,,SYN,1,
SYN-3PL-0261,1.0288,0.4341,0.2435,D1,,,,,,SYN,1,
SYN-3PL-0262,0.5888,2.226,0.2561,D2,,,,,,SYN,1,
SYN-3PL-0263,0.5777,0.9308,0.2331,D3,,,,,,SYN,1,
SYN-3PL-0264,1.2187,0.2988,0.3614,D4,,,,,,SYN,1,
SYN-3PL-0265,1.0236,-0.2616,0.4273,D1,,,,,,SYN,1,
SYN-3PL-0266,0.8137,-1.2034,0.1444,D2,,,,,,SYN,1,
SYN-3PL-0267,0.5346,-1.2229,0.1713,D3,,,,,,SYN,1,
SYN-3PL-0268,0.6834,-0.2929,0.4883,D4,,,,,,SYN,1,
SYN-3PL-0269,1.0499,0.9666,0.2876,D1,,,,,,SYN,1,
SYN-3PL-0270,1.0096,-0.0767,0.256,D2,,,,,,SYN,1,
SYN-3PL-0271,1.2299,1.7157,0.2502,D3,,,,,,SYN,1,
SYN-3PL-0272,1.5794,-0.8433,0.1212,D4,,,,,,SYN,1,
SYN-3PL-0273,0.9032,-0.9733,0.1858,D1,,,,,,SYN,1,
SYN-3PL-0274,1.1511,0.1561,0.2317,D2,,,,,,SYN,1,
SYN-3PL-0275,0.9595,0.0151,0.1968,D3,,,,,,SYN,1,
SYN-3PL-0276,0.8616,1.6058,0.1837,D4,,,,,,SYN,1,
SYN-3PL-0277,0.9292,0.7383,0.0584,D1,,,,,,SYN,1,
SYN-3PL-0278,1.3341,0.1419,0.3295,D2,,,,,,SYN,1,
SYN-3PL-0279,0.7345,-0.6597,0.1509,D3,,,,,,SYN,1,
SYN-3PL-0280,1.4082,0.7799,0.2771,D4,,,,,,SYN,1,
SYN-3PL-0281,1.5577,2.4923,0.2022,D1,,,,,,SYN,1,
SYN-3PL-0282,1.0108,0.2037,0.1576,D2,,,,,,SYN,1,
SYN-3PL-0283,1.0795,-1.1426,0.2239,D3,,,,,,SYN,1,
SYN-3PL-0284,0.6547,-1.4531,0.1608,D4,,,,,,SYN,1,
SYN-3PL-0285,2.0303,-0.2456,0.2165,D1,,,,,,SYN,1,
SYN-3PL-0286,1.3413,0.3134,0.3346,D2,,,,,,SYN,1,
SYN-3PL-0287,1.053,-0.597,0.1532,D3,,,,,,SYN,1,
SYN-3PL-0288,1.0174,-0.3442,0.1094,D4,,,,,,SYN,1,
SYN-3PL-0289,1.1449,-0.3701,0.0998,D1,,,,,,SYN,1,
SYN-3PL-0290,0.8225,1.3821,0.1515,D2,,,,,,SYN,1,
SYN-3PL-0291,1.0887,-1.1535,0.1962,D3,,,,,,SYN,1,
SYN-3PL-0292,0.758,-0.3759,0.43,D4,,,,,,SYN,1,
SYN-3PL-0293,1.1609,1.1718,0.2013,D1,,,,,,SYN,1,
SYN-3PL-0294,0.8159,1.6043,0.18,D2,,,,,,SYN,1,
SYN-3PL-0295,1.3082,-0.4734,0.1222,D3,,,,,,SYN,1,
SYN-3PL-0296,0.9645,-0.0649,0.3469,D4,,,,,,SYN,1,
SYN-3PL-0297,1.084,1.9626,0.311,D1,,,,,,SYN,1,
SYN-3PL-0298,2.4309,1.3955,0.2714,D2,,,,,,SYN,1,
SYN-3PL-0299,1.2729,-0.6737,0.2288,D3,,,,,,SYN,1,
SYN-3PL-0300,1.0837,-0.8304,0.3689,D4,,,,,,SYN,1,
SYN-3PL-0301,1.0134,0.2549,0.4205,D1,,,,,,SYN,1,
SYN-3PL-0302,0.7322,-0.7697,0.2413,D2,,,,,,SYN,1,
SYN-3PL-0303,1.3844,-0.281,0.1341,D3,,,,,,SYN,1,
SYN-3PL-0304,1.6172,0.4816,0.2458,D4,,,,,,SYN,1,
SYN-3PL-0305,1.0195,-1.4974,0.1607,D1,,,,,,SYN,1,
SYN-3PL-0306,1.6537,0.3883,0.2769,D2,,,,,,SYN,1,
SYN-3PL-0307,0.9669,0.6008,0.0714,D3,,,,,,SYN,1,
SYN-3PL-0308,0.5875,-0.0898,0.4558,D4,,,,,,SYN,1,
SYN-3PL-0309,0.822,0.9596,0.2058,D1,,,,,,SYN,1,
SYN-3PL-0310,0.7283,-0.4938,0.2499,D2,,,,,,SYN,1,
SYN-3PL-0311,0.9209,-0.1539,0.1152,D3,,,,,,SYN,1,
SYN-3PL-0312,1.2069,-1.6475,0.3853,D4,,,,,,SYN,1,
SYN-3PL-0313,0.7568,-2.812,0.0866,D1,,,,,,SYN,1,
SYN-3PL-0314,0.9762,-0.9697,0.2684,D2,,,,,,SYN,1,
SYN-3PL-0315,1.0616,0.029,0.219,D3,,,,,,SYN,1,
SYN-3PL-0316,0.8026,0.0964,0.1589,D4,,,,,,SYN,1,
SYN-3PL-0317,0.7612,-0.2033,0.273,D1,,,,,,SYN,1,
SYN-3PL-0318,1.0265,-0.1999,0.1286,D2,,,,,,SYN,1,
SYN-3PL-0319,1.2992,-0.0282,0.1456,D3,,,,,,SYN,1,
SYN-3PL-0320,0.8345,0.1247,0.2082,D4,,,,,,SYN,1,
SYN-3PL-0321,0.7982,-0.6767,0.1763,D1,,,,,,SYN,1,
SYN-3PL-0322,0.9585,-1.4957,0.2067,D2,,,,,,SYN,1,
SYN-3PL-0323,1.0909,0.6936,0.3659,D3,,,,,,SYN,1,
SYN-3PL-0324,0.8497,-1.2462,0.339,D4,,,,,,SYN,1,
SYN-3PL-0325,0.9046,1.5417,0.2641,D1,,,,,,SYN,1,
SYN-3PL-0326,0.933,-0.983,0.2693,D2,,,,,,SYN,1,
SYN-3PL-0327,0.722,-0.2878,0.2812,D3,,,,,,SYN,1,
SYN-3PL-0328,0.9481,0.9839,0.169,D4,,,,,,SYN,1,
SYN-3PL-0329,0.8453,-0.4025,0.3551,D1,,,,,,SYN,1,
SYN-3PL-0330,1.608,-1.12,0.3457,D2,,,,,,SYN,1,
SYN-3PL-0331,0.8562,-0.1327,0.34,D3,,,,,,SYN,1,
SYN-3PL-0332,1.147,0.9525,0.3157,D4,,,,,,SYN,1,
SYN-3PL-0333,1.1206,0.0367,0.2291,D1,,,,,,SYN,1,
SYN-3PL-0334,0.715,-0.127,0.1086,D2,,,,,,SYN,1,
SYN-3PL-0335,0.6875,-0.0671,0.3285,D3,,,,,,SYN,1,
SYN-3PL-0336,0.8749,1.2936,0.3047,D4,,,,,,SYN,1,
SYN-3PL-0337,1.2199,-1.2113,0.0848,D1,,,,,,SYN,1,
