item_id,a,b,c,category,subcategory,tags,question,alternatives,correct,source,active,notes
SYN-2PL-065,0.7604,2.5711,0.0,D1,,,,,,SYN,1,
SYN-2PL-066,1.474,0.1691,0.0,D2,,,,,,SYN,1,
SYN-2PL-067,0.8369,1.2807,0.0,D3,,,,,,SYN,1,
SYN-2PL-068,1.0802,1.1101,0.0,D4,,,,,,SYN,1,
SYN-2PL-069,0.6941,1.1884,0.0,D1,,,,,,SYN,1,
SYN-2PL-070,1.0522,1.0508,0.0,D2,,,,,,SYN,1,
SYN-2PL-071,0.5932,0.2826,0.0,D3,,,,,,SYN,1,
SYN-2PL-072,0.8109,-0.1843,0.0,D4,,,,,,SYN,1,
SYN-2PL-073,1.9667,-0.2785,0.0,D1,,,,,,SYN,1,
SYN-2PL-074,0.8395,0.1203,0.0,D2,,,,,,SYN,1,
SYN-2PL-075,1.3993,0.427,0.0,D3,,,,,,SYN,1,
SYN-2PL-076,1.1463,-1.2757,0.0,D4,,,,,,SYN,1,
SYN-2PL-077,0.9551,-0.2805,0.0,D1,,,,,,SYN,1,
SYN-2PL-078,0.8223,-0.0406,0.0,D2,,,,,,SYN,1,
SYN-2PL-079,1.4712,0.1079,0.0,D3,,,,,,SYN,1,
SYN-2PL-080,0.9482,-0.3097,0.0,D4,,,,,,SYN,1,
SYN-2PL-081,1.5813,0.8064,0.0,D1,,,,,,SYN,1,
SYN-2PL-082,0.806,-0.104,0.0,D2,,,,,,SYN,1,
SYN-2PL-083,1.0174,-0.3754,0.0,D3,,,,,,SYN,1,
SYN-2PL-084,1.1499,-1.2369,0.0,D4,,,,,,SYN,1,
SYN-2PL-085,1.1185,-0.7774,0.0,D1,,,,,,SYN,1,
SYN-2PL-086,0.6906,0.2296,0.0,D2,,,,,,SYN,1,
SYN-2PL-087,0.8194,0.1192,0.0,D3,,,,,,SYN,1,
SYN-2PL-088,0.9429,-2.0387,0.0,D4,,,,,,SYN,1,
SYN-2PL-089,0.7741,0.9243,0.0,D1,,,,,,SYN,1,
SYN-2PL-090,1.2253,-0.7026,0.0,D2,,,,,,SYN,1,
SYN-2PL-091,1.1929,-0.9019,0.0,D3,,,,,,SYN,1,
SYN-2PL-092,0.5559,1.1147,0.0,D4,,,,,,SYN,1,
SYN-2PL-093,0.5818,1.1634,0.0,D1,,,,,,SYN,1,
SYN-2PL-094,0.6808,-0.7114,0.0,D2,,,,,,SYN,1,
SYN-2PL-095,1.0358,-0.3556,0.0,D3,,,,,,SYN,1,
SYN-2PL-096,1.8403,-1.2241,0.0,D4,,,,,,SYN,1,
SYN-2PL-097,0.8916,0.8142,0.0,D1,,,,,,SYN,1,
SYN-2PL-098,1.0781,0.9047,0.0,D2,,,,,,SYN,1,
SYN-2PL-099,0.7269,-0.4388,0.0,D3,,,,,,SYN,1,
SYN-2PL-100,0.7305,1.3917,0.0,D4,,,,,,SYN,1,
SYN-2PL-101,0.5559,0.9186,0.0,D1,,,,,,SYN,1,
SYN-2PL-102,0.9915,-0.1237,0.0,D2,,,,,,SYN,1,
SYN-2PL-103,1.3287,0.7216,0.0,D3,,,,,,SYN,1,
SYN-2PL-104,0.8985,-1.6547,0.0,D4,,,,,,SYN,1,
SYN-2PL-105,1.5203,-0.2628,0.0,D1,,,,,,SYN,1,
SYN-2PL-106,1.0612,0.2517,0.0,D2,,,,,,SYN,1,
SYN-2PL-107,0.9891,-0.0104,0.0,D3,,,,,,SYN,1,
SYN-2PL-108,1.1679,2.0499,0.0,D4,,,,,,SYN,1,
SYN-2PL-109,1.1574,0.3105,0.0,D1,,,,,,SYN,1,
SYN-2PL-110,1.4111,0.3665,0.0,D2,,,,,,SYN,1,
SYN-2PL-111,0.7862,-1.328,0.0,D3,,,,,,SYN,1,
SYN-2PL-112,0.5034,-0.1875,0.0,D4,,,,,,SYN,1,
SYN-2PL-113,1.035,-0.7835,0.0,D1,,,,,,SYN,1,
SYN-2PL-114,0.8323,2.3488,0.0,D2,,,,,,SYN,1,
SYN-2PL-115,0.9919,-0.4156,0.0,D3,,,,,,SYN,1,
SYN-2PL-116,1.6476,0.1191,0.0,D4,,,,,,SYN,1,
SYN-2PL-117,0.7183,1.2158,0.0,D1,,,,,,SYN,1,
SYN-2PL-118,1.2579,0.6567,0.0,D2,,,,,,SYN,1,
SYN-2PL-119,1.3281,-1.4113,0.0,D3,,,,,,SYN,1,
SYN-2PL-120,1.1482,0.6385,0.0,D4,,,,,,SYN,1,
SYN-2PL-121,1.3987,0.7103,0.0,D1,,,,,,SYN,1,
SYN-2PL-122,0.8715,-0.1816,0.0,D2,,,,,,SYN,1,
SYN-2PL-123,0.8151,0.4643,0.0,D3,,,,,,SYN,1,
SYN-2PL-124,1.3657,0.1047,0.0,D4,,,,,,SYN,1,
SYN-2PL-125,1.2412,-1.3854,0.0,D1,,,,,,SYN,1,
SYN-2PL-126,1.5176,-0.5635,0.0,D2,,,,,,SYN,1,
SYN-2PL-127,1.0658,0.0207,0.0,D3,,,,,,SYN,1,
SYN-2PL-128,1.6275,-0.5864,0.0,D4,,,,,,SYN,1,
SYN-2PL-129,0.9189,0.539,0.0,D1,,,,,,SYN,1,
SYN-2PL-130,0.7275,1.002,0.0,D2,,,,,,SYN,1,
SYN-2PL-131,0.5427,0.2734,0.0,D3,,,,,,SYN,1,
SYN-2PL-132,0.7186,-0.3727,0.0,D4,,,,,,SYN,1,
SYN-2PL-133,1.2783,1.3628,0.0,D1,,,,,,SYN,1,
SYN-2PL-134,0.6444,0.1375,0.0,D2,,,,,,SYN,1,
SYN-2PL-135,0.8731,0.3535,0.0,D3,,,,,,SYN,1,
SYN-2PL-136,1.8813,-0.7634,0.0,D4,,,,,,SYN,1,
SYN-2PL-137,1.2892,-0.2176,0.0,D1,,,,,,SYN,1,
SYN-2PL-138,1.7114,0.9981,0.0,D2,,,,,,SYN,1,
SYN-2PL-139,0.7427,0.7437,0.0,D3,,,,,,SYN,1,
SYN-2PL-140,0.4781,-0.1871,0.0,D4,,,,,,SYN,1,
SYN-2PL-141,1.576,0.0082,0.0,D1,,,,,,SYN,1,
SYN-2PL-142,0.6537,0.199,0.0,D2,,,,,,SYN,1,
SYN-2PL-143,1.0277,-0.9412,0.0,D3,,,,,,SYN,1,
SYN-2PL-144,1.0673,-0.1853,0.0,D4,,,,,,SYN,1,
SYN-2PL-145,0.7523,-0.5116,0.0,D1,,,,,,SYN,1,
SYN-2PL-146,1.5933,-1.3858,0.0,D2,,,,,,SYN,1,
SYN-2PL-147,1.5917,0.1522,0.0,D3,,,,,,SYN,1,
SYN-2PL-148,1.1799,-0.1438,0.0,D4,,,,,,SYN,1,
SYN-2PL-149,0.9912,-1.4638,0.0,D1,,,,,,SYN,1,
SYN-2PL-150,1.0591,-0.795,0.0,D2,,,,,,SYN,1,
SYN-2PL-151,0.7198,-0.0871,0.0,D3,,,,,,SYN,1,
SYN-2PL-152,0.9308,-2.8911,0.0,D4,,,,,,SYN,1,
SYN-2PL-153,0.969,0.184,0.0,D1,,,,,,SYN,1,
SYN-2PL-154,0.7744,0.2667,0.0,D2,,,,,,SYN,1,
SYN-2PL-155,1.2902,0.6489,0.0,D3,,,,,,SYN,1,
SYN-2PL-156,0.6518,-0.5953,0.0,D4,,,,,,SYN,1,
SYN-2PL-157,0.8728,-1.4227,0.0,D1,,,,,,SYN,1,
SYN-2PL-158,0.5087,0.6283,0.0,D2,,,,,,SYN,1,
SYN-2PL-159,1.1607,-1.375,0.0,D3,,,,,,SYN,1,
SYN-2PL-160,1.2495,0.5409,0.0,D4,,,,,,SYN,1,
SYN-2PL-161,1.2049,-0.6757,0.0,D1,,,,,,SYN,1,
SYN-2PL-162,2.3999,-1.0122,0.0,D2,,,,,,SYN,1,
SYN-2PL-163,1.3257,0.2943,0.0,D3,,,,,,SYN,1,
SYN-2PL-164,0.7538,1.1222,0.0,D4,,,,,,SYN,1,
SYN-2PL-165,2.2235,-0.1569,0.0,D1,,,,,,SYN,1,
SYN-2PL-166,0.7587,-0.2457,0.0,D2,,,,,,SYN,1,
SYN-2PL-167,1.267,-1.6885,0.0,D3,,,,,,SYN,1,
SYN-2PL-168,1.2497,0.8312,0.0,D4,,,,,,SYN,1,
SYN-2PL-169,0.768,0.0729,0.0,D1,,,,,,SYN,1,
SYN-2PL-170,1.5198,-0.2717,0.0,D2,,,,,,SYN,1,
SYN-2PL-171,1.1122,1.3084,0.0,D3,,,,,,SYN,1,
SYN-2PL-172,1.1868,-1.5674,0.0,D4,,,,,,SYN,1,
SYN-2PL-173,0.8165,-0.5046,0.0,D1,,,,,,SYN,1,
SYN-2PL-174,1.4781,0.0049,0.0,D2,,,,,,SYN,1,
SYN-2PL-175,0.7724,-0.2955,0.0,D3,,,,,,SYN,1,
SYN-2PL-176,0.5864,-2.4366,0.0,D4,,,,,,SYN,1,
SYN-2PL-177,1.5335,0.3493,0.0,D1,,,,,,SYN,1,
SYN-2PL-178,0.8798,-0.0305,0.0,D2,,,,,,SYN,1,
SYN-2PL-179,1.0131,1.0108,0.0,D3,,,,,,SYN,1,
SYN-2PL-180,1.7804,2.0399,0.0,D4,,,,,,SYN,1,
SYN-2PL-181,1.4063,-0.1879,0.0,D1,,,,,,SYN,1,
SYN-2PL-182,1.209,0.3845,0.0,D2,,,,,,SYN,1,
SYN-2PL-183,1.3785,0.2531,0.0,D3,,,,,,SYN,1,
SYN-2PL-184,0.8039,0.1698,0.0,D4,,,,,,SYN,1,
SYN-2PL-185,1.2535,-0.1383,0.0,D1,,,,,,SYN,1,
SYN-2PL-186,1.3951,0.3866,0.0,D2,,,,,,SYN,1,
SYN-2PL-187,1.2544,1.1282,0.0,D3,,,,,,SYN,1,
SYN-2PL-188,0.9406,-0.8491,0.0,D4,,,,,,SYN,1,
SYN-2PL-189,0.3249,1.9009,0.0,D1,,,,,,SYN,1,
SYN-2PL-190,1.182,0.5063,0.0,D2,,,,,,SYN,1,
SYN-2PL-191,1.0351,0.303,0.0,D3,,,,,,SYN,1,
SYN-2PL-192,0.8951,-2.2491,0.0,D4,,,,,,SYN,1,
SYN-2PL-193,1.2629,-0.0106,0.0,D1,,,,,,SYN,1,
SYN-2PL-194,1.083,-0.9759,0.0,D2,,,,,,SYN,1,
SYN-2PL-195,1.0631,0.5744,0.0,D3,,,,,,SYN,1,
SYN-2PL-196,0.6408,0.9556,0.0,D4,,,,,,SYN,1,
SYN-2PL-197,0.6455,1.1499,0.0,D1,,,,,,SYN,1,
SYN-2PL-198,1.1176,-0.1664,0.0,D2,,,,,,SYN,1,
SYN-2PL-199,1.0231,-0.0746,0.0,D3,,,,,,SYN,1,
SYN-2PL-200,1.0425,0.4371,0.0,D4,,,,,,SYN,1,
SYN-2PL-201,1.0511,-2.0981,0.0,D1,,,,,,SYN,1,
SYN-2PL-202,1.1314,-0.4338,0.0,D2,,,,,,SYN,1,
SYN-2PL-203,1.0109,-0.5428,0.0,D3,,,,,,SYN,1,
SYN-2PL-204,1.0485,0.5208,0.0,D4,,,,,,SYN,1,
SYN-2PL-205,1.0799,-0.4574,0.0,D1,,,,,,SYN,1,
SYN-2PL-206,1.3216,0.7439,0.0,D2,,,,,,SYN,1,
SYN-2PL-207,0.8569,-0.1928,0.0,D3,,,,,,SYN,1,
SYN-2PL-208,1.2661,0.8553,0.0,D4,,,,,,SYN,1,
SYN-2PL-209,1.2104,2.2183,0.0,D1,,,,,,SYN,1,
SYN-2PL-210,1.0321,1.558,0.0,D2,,,,,,SYN,1,
SYN-2PL-211,0.8672,0.9471,0.0,D3,,,,,,SYN,1,
SYN-2PL-212,1.1171,1.1447,0.0,D4,,,,,,SYN,1,
SYN-2PL-213,1.2959,-0.3659,0.0,D1,,,,,,SYN,1,
SYN-2PL-214,0.7243,-0.7706,0.0,D2,,,,,,SYN,1,
SYN-2PL-215,1.0188,-0.8459,0.0,D3,,,,,,SYN,1,
SYN-2PL-216,1.0196,0.1958,0.0,D4,,,,,,SYN,1,
SYN-2PL-217,0.8201,1.4734,0.0,D1,,,,,,SYN,1,
SYN-2PL-218,0.8305,-0.7294,0.0,D2,,,,,,SYN,1,
SYN-2PL-219,0.6279,0.4687,0.0,D3,,,,,,SYN,1,
SYN-2PL-220,0.7182,-1.2472,0.0,D4,,,,,,SYN,1,
SYN-2PL-221,0.6305,-1.2163,0.0,D1,,,,,,SYN,1,
SYN-2PL-222,0.8311,0.8576,0.0,D2,,,,,,SYN,1,
SYN-2PL-223,0.8454,-0.6867,0.0,D3,,,,,,SYN,1,
SYN-2PL-224,0.8501,-0.7154,0.0,D4,,,,,,SYN,1,
SYN-2PL-225,1.118,1.9755,0.0,D1,,,,,,SYN,1,
SYN-2PL-226,0.9453,0.0689,0.0,D2,,,,,,SYN,1,
SYN-2PL-227,0.8036,-0.0445,0.0,D3,,,,,,SYN,1,
SYN-2PL-228,0.8053,-0.2296,0.0,D4,,,,,,SYN,1,
SYN-2PL-229,0.7122,0.4153,0.0,D1,,,,,,SYN,1,
SYN-2PL-230,0.9428,-0.7078,0.0,D2,,,,,,SYN,1,
SYN-2PL-231,0.9378,0.0573,0.0,D3,,,,,,SYN,1,
SYN-2PL-232,1.6272,1.0867,0.0,D4,,,,,,SYN,1,
SYN-2PL-233,1.5845,-0.3206,0.0,D1,,,,,,SYN,1,
SYN-2PL-234,1.5579,-2.3788,0.0,D2,,,,,,SYN,1,
SYN-2PL-235,1.866,-0.6549,0.0,D3,,,,,,SYN,1,
SYN-2PL-236,0.6941,0.7681,0.0,D4,,,,,,SYN,1,
SYN-2PL-237,1.2237,1.1209,0.0,D1,,,,,,SYN,1,
SYN-2PL-238,1.2565,0.3636,0.0,D2,,,,,,SYN,1,
SYN-2PL-239,1.1536,1.4274,0.0,D3,,,,,,SYN,1,
SYN-2PL-240,1.8927,-1.0396,0.0,D4,,,,,,SYN,1,
SYN-2PL-241,2.1412,1.2789,0.0,D1,,,,,,SYN,1,
SYN-2PL-242,1.3415,0.2098,0.0,D2,,,,,,SYN,1,
SYN-2PL-243,1.2165,0.676,0.0,D3,,,,,,SYN,1,
SYN-2PL-244,0.7141,-2.8604,0.0,D4,,,,,,SYN,1,
SYN-2PL-245,0.7145,0.8925,0.0,D1,,,,,,SYN,1,
SYN-2PL-246,1.2338,0.233,0.0,D2,,,,,,SYN,1,
SYN-2PL-247,0.9776,1.9083,0.0,D3,,,,,,SYN,1,
SYN-2PL-248,0.6709,0.1882,0.0,D4,,,,,,SYN,1,
SYN-2PL-249,0.9635,-0.9733,0.0,D1,,,,,,SYN,1,
SYN-2PL-250,1.1141,-0.8032,0.0,D2,,,,,,SYN,1,
SYN-2PL-251,1.3242,0.4056,0.0,D3,,,,,,SYN,1,
SYN-2PL-252,0.9682,0.3078,0.0,D4,,,,,,SYN,1,
SYN-2PL-253,0.9224,-0.6341,0.0,D1,,,,,,SYN,1,
SYN-2PL-254,1.0019,-1.068,0.0,D2,,,,,,SYN,1,
SYN-2PL-255,1.0533,1.516,0.0,D3,,,,,,SYN,1,
SYN-2PL-256,0.7054,-0.2387,0.0,D4,,,,,,SYN,1,
SYN-2PL-257,1.284,-0.0685,0.0,D1,,,,,,SYN,1,
SYN-2PL-258,1.9292,-0.5333,0.0,D2,,,,,,SYN,1,
SYN-2PL-259,1.2767,1.3984,0.0,D3,,,,,,SYN,1,
SYN-2PL-260,0.6476,1.1155,0.0,D4,,,,,,SYN,1,
SYN-2PL-261,1.0288,-1.0216,0.0,D1,,,,,,SYN,1,
SYN-2PL-262,0.5888,-0.0766,0.0,D2,,,,,,SYN,1,
SYN-2PL-263,0.5777,-0.9221,0.0,D3,,,,,,SYN,1,
SYN-2PL-264,1.2187,1.8543,0.0,D4,,,,,,SYN,1,
SYN-2PL-265,1.0236,0.4433,0.0,D1,,,,,,SYN,1,
SYN-2PL-266,0.8137,-0.2802,0.0,D2,,,,,,SYN,1,
SYN-2PL-267,0.5346,-0.3375,0.0,D3,,,,,,SYN,1,
SYN-2PL-268,0.6834,0.5442,0.0,D4,,,,,,SYN,1,
SYN-2PL-269,1.0499,-0.246,0.0,D1,,,,,,SYN,1,
SYN-2PL-270,1.0096,1.5427,0.0,D2,,,,,,SYN,1,
SYN-2PL-271,1.2299,-0.9262,0.0,D3,,,,,,SYN,1,
SYN-2PL-272,1.5794,-1.2347,0.0,D4,,,,,,SYN,1,
SYN-2PL-273,0.9032,1.4105,0.0,D1,,,,,,SYN,1,
SYN-2PL-274,1.1511,-0.4257,0.0,D2,,,,,,SYN,1,
SYN-2PL-275,0.9595,1.4199,0.0,D3,,,,,,SYN,1,
SYN-2PL-276,0.8616,0.8799,0.0,D4,,,,,,SYN,1,
SYN-2PL-277,0.9292,-1.3581,0.0,D1,,,,,,SYN,1,
SYN-2PL-278,1.3341,-0.6095,0.0,D2,,,,,,SYN,1,
SYN-2PL-279,0.7345,0.0493,0.0,D3,,,,,,SYN,1,
SYN-2PL-280,1.4082,-0.2204,0.0,D4,,,,,,SYN,1,
SYN-2PL-281,1.5577,0.3029,0.0,D1,,,,,,SYN,1,
SYN-2PL-282,1.0108,-0.6125,0.0,D2,,,,,,SYN,1,
SYN-2PL-283,1.0795,-0.0849,0.0,D3,,,,,,SYN,1,
SYN-2PL-284,0.6547,1.0015,0.0,D4,,,,,,SYN,1,
SYN-2PL-285,2.0303,1.3329,0.0,D1,,,,,,SYN,1,
SYN-2PL-286,1.3413,-0.79,0.0,D2,,,,,,SYN,1,
SYN-2PL-287,1.053,-0.232,0.0,D3,,,,,,SYN,1,
SYN-2PL-288,1.0174,-0.1268,0.0,D4,,,,,,SYN,1,
SYN-2PL-289,1.1449,-1.3499,0.0,D1,,,,,,SYN,1,
SYN-2PL-290,0.8225,0.938,0.0,D2,,,,,,SYN,1,
SYN-2PL-291,1.0887,0.5647,0.0,D3,,,,,,SYN,1,
SYN-2PL-292,0.758,0.5214,0.0,D4,,,,,,SYN,1,
SYN-2PL-293,1.1609,-0.1103,0.0,D1,,,,,,SYN,1,
SYN-2PL-294,0.8159,0.8703,0.0,D2,,,,,,SYN,1,
SYN-2PL-295,1.3082,0.9634,0.0,D3,,,,,,SYN,1,
SYN-2PL-296,0.9645,1.16,0.0,D4,,,,,,SYN,1,
SYN-2PL-297,1.084,-0.1701,0.0,D1,,,,,,SYN,1,
SYN-2PL-298,2.4309,0.3494,0.0,D2,,,,,,SYN,1,
SYN-2PL-299,1.2729,-0.3888,0.0,D3,,,,,,SYN,1,
SYN-2PL-300,1.0837,-0.3229,0.0,D4,,,,,,SYN,1,
SYN-2PL-301,1.0134,0.9815,0.0,D1,,,,,,SYN,1,
SYN-2PL-302,0.7322,0.0537,0.0,D2,,,,,,SYN,1,
SYN-2PL-303,1.3844,-0.1537,0.0,D3,,,,,,SYN,1,
SYN-2PL-304,1.6172,0.6032,0.0,D4,,,,,,SYN,1,
SYN-2PL-305,1.0195,0.6655,0.0,D1,,,,,,SYN,1,
SYN-2PL-306,1.6537,-0.7543,0.0,D2,,,,,,SYN,1,
SYN-2PL-307,0.9669,-0.6477,0.0,D3,,,,,,SYN,1,
SYN-2PL-308,0.5875,0.7123,0.0,D4,,,,,,SYN,1,
SYN-2PL-309,0.822,0.5261,0.0,D1,,,,,,SYN,1,
SYN-2PL-310,0.7283,-0.2096,0.0,D2,,,,,,SYN,1,
SYN-2PL-311,0.9209,1.1959,0.0,D3,,,,,,SYN,1,
SYN-2PL-312,1.2069,-0.0991,0.0,D4,,,,,,SYN,1,
SYN-2PL-313,0.7568,-1.9314,0.0,D1,,,,,,SYN,1,
SYN-2PL-314,0.9762,-0.7959,0.0,D2,,,,,,SYN,1,
SYN-2PL-315,1.0616,-1.4748,0.0,D3,,,,,,SYN,1,
SYN-2PL-316,0.8026,1.1456,0.0,D4,,,,,,SYN,1,
SYN-2PL-317,0.7612,0.5052,0.0,D1,,,,,,SYN,1,
SYN-2PL-318,1.0265,0.1187,0.0,D2,,,,,,SYN,1,
SYN-2PL-319,1.2992,-2.3176,0.0,D3,,,,,,SYN,1,
SYN-2PL-320,0.8345,-1.4772,0.0,D4,,,,,,SYN,1,
SYN-2PL-321,0.7982,-0.1507,0.0,D1,,,,,,SYN,1,
SYN-2PL-322,0.9585,-1.7802,0.0,D2,,,,,,SYN,1,
SYN-2PL-323,1.0909,0.9418,0.0,D3,,,,,,SYN,1,
SYN-2PL-324,0.8497,-0.103,0.0,D4,,,,,,SYN,1,
SYN-2PL-325,0.9046,-0.1431,0.0,D1,,,,,,SYN,1,
SYN-2PL-326,0.933,-0.0634,0.0,D2,,,,,,SYN,1,
SYN-2PL-327,0.722,-0.9501,0.0,D3,,,,,,SYN,1,
SYN-2PL-328,0.9481,-1.0432,0.0,D4,,,,,,SYN,1,
SYN-2PL-329,0.8453,-1.8987,0.0,D1,,,,,,SYN,1,
SYN-2PL-330,1.608,0.0235,0.0,D2,,,,,,SYN,1,
SYN-2PL-331,0.8562,0.4063,0.0,D3,,,,,,SYN,1,
SYN-2PL-332,1.147,-0.2376,0.0,D4,,,,,,SYN,1,
SYN-2PL-333,1.1206,-0.2825,0.0,D1,,,,,,SYN,1,
SYN-2PL-334,0.715,-0.9401,0.0,D2,,,,,,SYN,1,
SYN-2PL-335,0.6875,0.2507,0.0,D3,,,,,,SYN,1,
SYN-2PL-336,0.8749,-2.4514,0.0,D4,,,,,,SYN,1,
SYN-2PL-337,1.2199,-1.1044,0.0,D1,,,,,,SYN,1,
SYN-2PL-338,0.842,-0.6584,0.0,D2,,,,,,SYN,1,
SYN-2PL-339,0.8213,-0.5085,0.0,D3,,,,,,SYN,1,
SYN-2PL-340,0.4189,0.2179,0.0,D4,,,,,,SYN,1,
SYN-2PL-341,0.8878,-0.1924,0.0,D1,,,,,,SYN,1,
SYN-2PL-342,1.0983,0.1555,0.0,D2,,,,,,SYN,1,
SYN-2PL-343,1.1427,1.2458,0.0,D3,,,,,,SYN,1,
SYN-2PL-344,1.1374,1.3721,0.0,D4,,,,,,SYN,1,
SYN-2PL-345,0.9063,0.6476,0.0,D1,,,,,,SYN,1,
SYN-2PL-346,0.9341,1.2486,0.0,D2,,,,,,SYN,1,
SYN-2PL-347,1.2836,1.7296,0.0,D3,,,,,,SYN,1,
SYN-2PL-348,0.9601,0.3704,0.0,D4,,,,,,SYN,1,
SYN-2PL-349,0.5011,-1.3983,0.0,D1,,,,,,SYN,1,
SYN-2PL-350,1.358,1.0053,0.0,D2,,,,,,SYN,1,
SYN-2PL-351,0.7238,-0.9949,0.0,D3,,,,,,SYN,1,
SYN-2PL-352,1.5107,1.8619,0.0,D4,,,,,,SYN,1,
SYN-2PL-353,1.6624,1.725,0.0,D1,,,,,,SYN,1,
SYN-2PL-354,1.257,-0.5182,0.0,D2,,,,,,SYN,1,
